"","CO_IES","CO_CATEGAD","CO_GRUPO","CO_CURSO","CO_MODALIDADE","CO_MUNIC_CURSO","CO_UF_CURSO","CO_REGIAO_CURSO","CO_TURNO_GRADUACAO","TP_SEXO","NU_IDADE","QE_I01","QE_I02","QE_I06","QE_I07","QE_I08","QE_I10","QE_I23","NT_GER","NT_CE","NT_OBJ_FG","NT_OBJ_CE","DS_VT_ESC_OFG","DS_VT_ESC_OCE","DS_VT_ACE_OFG","DS_VT_ACE_OCE","TP_PR_GER"
"14407",4098,1,4006,1191268,1,4318002,43,4,4,"M",22,NA,NA,NA,NA,NA,NA,NA,32.9,24.7,50,27.3,"BCCBCEBE","EAEDBCACAABDCBDBCCBBCBBCCBE","01011100","990008100010001190009010100",555
"14408",4098,1,4006,1191268,1,4318002,43,4,4,"M",28,"E","A","C","E","B","E","C",34.5,26.5,62.5,27.3,"CCABCDED","EBDCCDBDBABDEDBCBAEDCBDCCBA","11011001","990108011010010090009000100",555
"14409",1041,5,4006,1202517,1,4311403,43,4,3,"M",26,"A","A","A","A","F","E","B",59.2,56.7,75,59.1,"EABBCEAD","EDADBDCDBBBEEDDBAEEADBBCECC","00111111","991008011111011191009010011",555
"14410",1041,5,4006,1202517,1,4311403,43,4,3,"M",23,"A","A","B","C","F","E","C",53.7,48.8,62.5,50,"DCBBCEDE","DCCCBEDDBABDBDEAAAABEBBBCCC","01111100","990108011010110090109010111",555
"14411",1041,5,4006,1202517,1,4311403,43,4,3,"M",26,"A","A","A","A","B","E","C",46.7,44.7,50,45.5,"DCCECEAE","EECCCBBDBAEADDCCBEAAACEDCEC","01001110","990108011000010091109101101",555
"14412",1041,5,4006,1202517,1,4311403,43,4,3,"M",25,"A","A","B","B","C","E","A",36.7,32.4,50,36.4,"ACCDCEBD","CBCDDECEBACDADBDCEAEACABCCB","01001101","990008001000010091119100110",555
"14413",1041,5,4006,1202517,1,4311403,43,4,3,"M",26,"A","A","A","A","C","E","C",53.5,52.8,37.5,54.5,"DCABEEDC","EECDCDADBAABBDBAAEADCCBACCC","01010100","990008111000110091109110111",555
"14414",1041,5,4006,1202517,1,4311403,43,4,3,"M",33,"E","A","C","C","B","D","C",66.8,71.5,87.5,72.7,"CCBBCEAE","BBCCEEADBBBBCDCABEAAECBDCCC","11111110","990118111110010091109111111",555
"14415",1041,5,4006,1202517,1,4311403,43,4,3,"M",36,"A","F","B","C","A","E","E",36.9,38.5,50,40.9,"DCBBCBCB","AACCDBA.BADDDDDEDEADDDDCCCB","01111000","990108101000011091109000110",555
"14416",1640,4,4006,1203177,1,2923803,29,2,3,"M",26,"A","B","B","C","B","C","B",64.3,60.8,87.5,63.6,"CCDBCEAD","CE*CEEADBBEAADADCEAEACBBCAC","11011111","990118111100010091119110101",555
"14417",1640,4,4006,1203177,1,2923803,29,2,3,"M",23,"A","D","B","D","A","A","C",55.6,55,50,59.1,"DCABCECE","ABECDDCDBBCEBDCDDEAAEBBECCC","01011100","990108011101110091109010111",555
"14418",1640,4,4006,1203177,1,2923803,29,2,4,"M",21,"A","A","B","D","A","A","C",33.9,27,50,31.8,"EDBBBEED","CECCEEBDDCECCEDCDBEEEBBECBD","00110101","990118010000001090019010100",555
"14419",1640,4,4006,1203177,1,2923803,29,2,4,"M",22,"A","D","B","C","A","E","E",31.2,23.7,50,27.3,"DCEBEECD","EDCCCEBBBDCACEDCDBEDCCBECBD","01010101","990108001000001090009110100",555
"14420",1640,4,4006,1203177,1,2923803,29,2,4,"M",23,"A","C","B","D","B","E","D",47.7,50.2,50,59.1,"ECABCEDC","EDDCEDADCBEDBDDDDEAAECBCCBE","01011100","990118110100111091109110100",555
"14421",1640,4,4006,1203177,1,2923803,29,2,4,"M",24,"A","C","B","F","B","E","D",47,49,25,50,"BCCEDECE","EAACEEADADDABEDADEECACEECDC","01000100","991118110000101091009100101",555
"14422",1640,4,4006,1203177,1,2923803,29,2,3,"M",23,"B","B","B","G","A","A","B",32.9,31.9,12.5,36.4,"EDDBBACC","BDBCEBBDBDCCCEDACEBABBCBCBC","00010000","990118011000001091009000101",555
"14423",636,5,4006,1203424,1,3550308,35,3,3,"F",23,"A","D","B","D","C","A","B",48.6,45.8,50,50,"DDBBCEBA","EBECBDCDBBCEBBDCDAACEEBCCEC","00111100","990108011101101090109010101",555
"14424",636,5,4006,1203424,1,3550308,35,3,4,"F",24,"A","A","B","C","G","E","C",73.5,71.8,87.5,72.7,"CCABCEAD","BEADBDADBBEABDDCAEAEEBBDCCC","11011111","991008111100111091119011111",555
"14425",636,5,4006,1203424,1,3550308,35,3,4,"M",21,"A","A","B","B","G","B","B",49,47.8,62.5,54.5,"ADBBCEED","ABECBCBEBBEEBDDBECADACCBCCB","00111101","990108001101111190109100110",555
"14426",636,5,4006,1203424,1,3550308,35,3,4,"M",23,"A","A","B","B","G","A","D",59.3,61.3,50,63.6,"CEDBCEDA","CBECDEADBBEABDDAEEABCBBDCBC","10011100","990108111100111091109011101",555
"14427",952,5,4006,1214055,1,3548500,35,3,4,"M",23,"A","A","B","C","F","E","C",38.7,34.8,50,40.9,"ED*BCEDD","EDBDACBDBEDBBEDADCADECBECAC","00011101","990008011000101090109110101",555
"14428",952,5,4006,1214055,1,3548500,35,3,4,"F",20,"A","A","B","C","D","A","E",53,49.4,62.5,45.5,"BCDBCEED","EDBCCECDBBCDCBACDEEACCBDCBC","01011101","990108011100000091009111101",555
"14429",952,5,4006,1214055,1,3548500,35,3,4,"M",30,"A","A","B","C","E","A","B",33.6,32.5,25,31.8,"CCDEEBEE","BEACBDBDBCDEDEEBCCEACACEBBC","11000000","991108011001000190009000001",555
"14430",952,5,4006,1214055,1,3548500,35,3,4,"M",27,"A","A","B","C","F","E","B",38,32.4,62.5,36.4,"BCBBEEBD","CCDCDCACDCEEBDACBECBDBDCCCB","01110101","990108100001110091009000110",555
"14431",952,5,4006,1214055,1,3548500,35,3,4,"M",30,"B","A","C","D","D","E","B",46.8,50.2,25,59.1,"BECBDEDE","EDDCBEBDBBBCADDEBECEACBECCB","00010100","990108011110011091019110110",555
"14432",952,5,4006,1214055,1,3548500,35,3,4,"M",21,"A","A","B","C","C","A","B",40.4,33.9,62.5,36.4,"ECDBEEAD","EDBDCDADEBBDCEBDBACECCBCABC","01010111","990008110110000090019110001",555
"14433",952,5,4006,1214055,1,3548500,35,3,4,"M",21,"A","D","B","E","C","A","B",58.5,59.5,50,59.1,"BCDBEEED","ECCCCDADEABEBEDDDEBEACDDCBC","01010101","990108110011101091019101101",555
"14434",952,5,4006,1214055,1,3548500,35,3,4,"M",21,"A","D","B","D","D","A","B",38.1,35.4,37.5,36.4,"DCEECEBC","ABECEDCDBADAAEBADEBEEBDDEDC","01001100","990118011000000091019001001",555
"14435",952,5,4006,1214055,1,3548500,35,3,4,"M",21,"A","A","B","C","B","A","A",40.7,28,75,22.7,"BCBBCEAE","BECEECBBDABEECDCABBDEAAADCE","01111110","990018000011001090009000010",555
"14436",952,5,4006,1214055,1,3548500,35,3,4,"M",23,"A","A","B","D","E","E","B",24.9,23.2,50,27.3,"CEBECBCD","BCEDEEADEABADEEACEEADAAABCD","10101001","990018110010000091009000010",555
"14437",952,5,4006,1214055,1,3548500,35,3,4,"M",28,"A","D","B","B","D","E","A",28.8,23.5,37.5,22.7,"AABECDCD","CBECBDBBAAECBBCDEECBDBAECCA","00101001","990108000000100091009000110",555
"14438",952,5,4006,1214055,1,3548500,35,3,4,"M",21,"A","D","B","D","C","E","B",59.9,56,62.5,59.1,"CABECEBD","ECECEDADBABBDEABDAAECEBACCC","10101101","990118111010000190119010111",555
"14439",952,5,4006,1214055,1,3548500,35,3,4,"F",23,"A","A","B","E","D","A","B",52.9,51.7,50,59.1,"DABBCECB","EDDCEECDBCBABEBDDEAAECBDCEC","00111100","990118011010100091109111101",555
"14440",952,5,4006,1214055,1,3548500,35,3,4,"M",21,"A","D","B","D","C","E","A",81.9,84.2,75,86.4,"ACABCEAD","CEACECBDBBBEBDDACEABECBDCCC","01011111","991118011111111091109111111",555
"14441",952,5,4006,1214055,1,3548500,35,3,4,"M",28,"A","A","B","D","C","E","D",62.5,62,50,68.2,"ECEACEAE","CDCDEDAEBBBCBEBCDEAEECBDCCC","01001110","990018101110100091119111111",555
"14442",952,5,4006,1214055,1,3548500,35,3,4,"M",29,"A","A","B","D","F","E","A",44.5,40.2,37.5,45.5,"ABEBCEEE","ECDCBDADBBBDDEBDDBCBDCCDCDC","00011100","990108111110000090009101101",555
"14443",952,5,4006,1214055,1,3548500,35,3,4,"M",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"14444",952,5,4006,1214055,1,3548500,35,3,4,"M",22,"A","A","B","C","C","E","B",39.4,37.3,50,40.9,"BBBBCECC","ADCCEEADECDCABDCDEAEDDDACDB","00111100","990118110000001091119000100",555
"14445",952,5,4006,1214055,1,3548500,35,3,4,"M",23,"A","A","B","C","C","A","C",30.7,31.4,37.5,36.4,"BCDBEAAE","CDEECEBDBEEADEDCCCAEAEBDCAB","01010010","990008011000001090119011100",555
"14446",952,5,4006,1214055,1,3548500,35,3,4,"F",21,"A","A","B","B","C","A","C",37.9,25.5,75,27.3,"BCBBCEED","ABEDDEADDCBACEBCCECAECDCCDB","01111101","990008110010000091009100100",555
"14447",952,5,4006,1214055,1,3548500,35,3,4,"M",21,"A","A","D","A","E","E","B",56.8,52.7,62.5,59.1,"DABBCEAB","CABCEDCDBABDCEDDABAECCCDCCC","00111110","990118011010001090119101111",555
"14448",952,5,4006,1214055,1,3548500,35,3,4,"M",20,"A","A","B","D","C","C","C",41.4,42.5,37.5,50,"EDCBEECD","EEBBEDBDBEBCCDDCDEAECDABCCD","00010101","990018011010011091119000110",555
"14449",952,5,4006,1214055,1,3548500,35,3,4,"M",22,"A","A","B","D","C","E","A",52.2,53.6,50,54.5,"CEBDCEEC","DCCCEDBDEAECBBDEBEAADCEDCCC","10101100","990118010000101091109101111",555
"14450",952,5,4006,1214055,1,3548500,35,3,4,"F",21,"A","B","B","C","C","A","B",57.8,61.8,37.5,72.7,"BBCBBEAE","EDECEEBDBEBEBBDBAAAECCEDCCC","00010110","990118011011101190119101111",555
"14451",952,5,4006,1214055,1,3548500,35,3,4,"F",22,"A","A","B","D","C","A","D",33.5,30,25,31.8,"CACBEABC","DDECCDBDBADEDCACCEDAEEEBCCB","10010000","990108011001000091009000110",555
"14452",952,5,4006,1214055,1,3548500,35,3,4,"F",32,"A","A","B","C","B","E","B",35,34.8,25,40.9,"BDBCAEBB","DBEADEADDABBCDABDCCEECBCCBA","00100100","990008110010010190019110100",555
"14453",952,5,4006,1214055,1,3548500,35,3,4,"M",23,"A","A","B","D","E","E","C",26.6,23.2,12.5,27.3,"EEDDEBCD","EECDEDBDCABAEEDCDAEBEBDECEC","00000001","990018010010001090009000101",555
"14454",952,5,4006,1214055,1,3548500,35,3,4,"M",32,"A","D","B","D","B","A","C",44.1,45.5,25,50,"ACEEDEBE","BCACCDADBAEDADBBDECBEEBBCBC","01000100","991108111000010191009010101",555
"14455",952,5,4006,1214055,1,3548500,35,3,4,"M",22,"A","F","B","D","B","A","A",56.1,49.8,87.5,54.5,"CCBBCEED","CDCCDECABBBEAEDBCEEAACBACEC","11111101","990108001111001191009110101",555
"14456",952,5,4006,1214055,1,3548500,35,3,4,"M",27,"A","C","B","D","C","E","B",33.6,33.4,37.5,36.4,"BDBBCAEC","CCBBEDDBBDEDDEDBDEAADEDBCBC","00111000","990018001000001191109000101",555
"14457",952,5,4006,1214055,1,3548500,35,3,4,"M",22,"A","A","B","D","C","E","C",37,33.4,37.5,36.4,"DCEAEEED","EDDCDDBDBCBACEDEDBEAEBDDCBC","01000101","990108011010001090009001101",555
"14458",952,5,4006,1214055,1,3548500,35,3,4,"M",23,"A","A","B","D","C","A","C",54.2,55.2,50,59.1,"DDCBCEDD","ACCDBDADBBBAEDEBDEAECEBBCBC","00011101","990008111110010191119010101",555
"14459",952,5,4006,1214055,1,3548500,35,3,4,"M",23,"A","A","B","D","E","D","B",40.9,40.2,37.5,45.5,"CABDEEEC","EDDDEBCDBCBABEEACAAAEEBCCCC","10100100","990018011010100090109010111",555
"14460",952,5,4006,1214055,1,3548500,35,3,4,"M",25,"A","A","B","B","B","E","B",48.2,54.2,50,59.1,"BEDBCECD","EDECBDBDBBCDDEEAEEAECCBDCCC","00011101","990108011100000091119111111",555
"14461",952,5,4006,1214055,1,3548500,35,3,4,"M",23,"A","A","B","C","D","A","C",39.2,34.8,37.5,40.9,"DBCBCEBB","DDADEDDABBEEADDBDECDEAACEBE","00011100","991018001101011191009000000",555
"14462",952,5,4006,1214055,1,3548500,35,3,4,"M",21,"A","A","B","C","C","D","C",54.6,45.5,100,50,"CCBBCEAD","ECECEBDDBACDEDABDAAEEBBECBC","11111111","990118011000010190119010101",555
"14463",952,5,4006,1214055,1,3548500,35,3,4,"F",23,"A","A","B","E","D","E","C",39.8,30,62.5,31.8,"DCABCEBD","EDEECDCDEBBAEEBBEACDACBBCBB","01011101","990008010110000190009110100",555
"14464",952,5,4006,1214055,1,3548500,35,3,4,"M",29,"A","A","D","C","B","E","A",49,45.5,62.5,50,"DBBBCEBD","DCECCEADBCBDBECDDAAAECCDCBC","00111101","990108111010100090109101101",555
"14465",952,5,4006,1214055,1,3548500,35,3,4,"M",22,"A","A","B","C","E","D","C",39.4,36.8,37.5,40.9,"AEADCEDD","BBDDBDCDDBECCDDADEAEABBACDD","00001101","990008010100011091119010100",555
"14466",952,5,4006,1214055,1,3548500,35,3,4,"M",25,"A","A","A","A","A","D","A",38.1,30.9,50,36.4,"DDABCEBD","ECECECCDEBCCBECADCDAECCECEC","00011101","990118010100100090009100101",555
"14467",952,5,4006,1214055,1,3548500,35,3,4,"M",21,"A","A","B","B","G","E","B",57.2,50.8,75,54.5,"CEABCEAD","ECCCBDADEABDDDBBDEAADCBBCCB","10011111","990108110010010191109110110",555
"14468",952,5,4006,1214055,1,3548500,35,3,4,"M",26,"A","D","B","D","F","E","B",49.9,51.7,37.5,59.1,"DEDBDEBD","BCCEEEADBBBADEDBDDDEDCBECBC","00010101","990018111110001190019110101",555
"14469",952,5,4006,1214055,1,3548500,35,3,4,"M",21,"A","A","B","D","C","E","B",36.8,32.9,37.5,36.4,"BCDEEEED","EDECCDBDEA*EDDBDDCCEECBCCBA","01000101","990108010001010090019110100",555
"14470",952,5,4006,1214055,1,3548500,35,3,4,"M",23,"A","A","B","C","C","A","B",55.4,52.6,75,54.5,"ACDBCEAD","BCECEEBDBABBDEDABCAEACCECCC","01011111","990118011010001090119100111",555
"14471",952,5,4006,1214055,1,3548500,35,3,4,"M",21,"A","A","B","C","E","A","B",36.9,29,50,31.8,"DDDBCEED","EDDCEBADBDAADEBECBABCEEECBE","00011101","990118111000000090109000100",555
"14472",952,5,4006,1214055,1,3548500,35,3,4,"M",26,"A","D","B","F","E","A","B",43.5,38.7,50,45.5,"BBBBEEDD","CCCCCDADABBBDBDBBAEBAABACAC","00110101","990108110110001190009010101",555
"14473",952,5,4006,1214055,1,3548500,35,3,4,"M",24,"A","D","A","A","B","A","B",22.7,20.8,25,22.7,"BDCACCCD","ACADDDBBCBBACBBEDEEBCDBCEEB","00001001","991008000110000091009010000",555
"14474",54,2,4006,1214936,1,3526902,35,3,3,"M",23,"A","A","D","A","E","A","B",34,27,50,31.8,"BDCBCEAE","EDDDCDABBBCCCEDDDCAAECCECDD","00011110","990008101100001090109100100",555
"14475",54,2,4006,1214936,1,3526902,35,3,3,"M",22,"A","A","B","D","E","A","B",47.4,44.4,62.5,45.5,"DCABCEBD","ECDDBDBDBBCABDCDBEAEBBCCCCB","01011101","990008011100110091119000110",555
"14476",54,2,4006,1214936,1,3526902,35,3,3,"M",24,"A","A","B","C","E","E","C",53.2,49.7,62.5,50,"ECABCEED","EBADEDBDBADEEEDBDBEAECBCCCB","01011101","991018011001001190009110110",555
"14477",54,2,4006,1214936,1,3526902,35,3,3,"M",23,"A","A","D","H","E","D","B",46.2,52.3,25,54.5,"ADCACEEC","CABBBEADBABEDDECBEAEDBBACDC","00001100","990008111011010091119010101",555
"14478",54,2,4006,1214936,1,3526902,35,3,3,"M",24,"A","F","D","A","B","A","E",58.7,65.7,62.5,77.3,"DEBBCEAE","ABCCEEADBBBEBDDCDEAAECCDCCA","00111110","990118111111111091109101110",555
"14479",54,2,4006,1214936,1,3526902,35,3,3,"F",21,"A","A","B","D","F","A","C",52.2,47.8,50,54.5,"DBDBCEAC","EBEDEDADBBBEDEEADCAADEBDCBC","00011110","990018111111000090109011101",555
"14480",54,2,4006,1214936,1,3526902,35,3,3,"M",23,"A","A","B","D","D","D","C",65.8,64.3,75,63.6,"ACDBCEAD","CBACEDDDBABEDEDDADAEDCDDCBC","01011111","991118011011001090119101101",555
"14481",54,2,4006,1214936,1,3526902,35,3,3,"F",22,"A","A","B","C","B","E","C",69.6,69.7,75,77.3,"BCDBCEAD","EDECEEBDBBBEDDDBBEEBCCBDCCC","01011111","990118011111011191009111111",555
"14482",54,2,4006,1214936,1,3526902,35,3,3,"M",24,"A","A","D","A","B","E","C",36.2,30.8,37.5,31.8,"BD.BCEBB","DECEEDBDBDBCCEAEBBEEAEECCCB","00011100","990018011010000090019000110",555
"14483",54,2,4006,1214936,1,3526902,35,3,3,"M",21,"A","A","B","D","D","A","E",63.7,61,62.5,59.1,"ACDBCECD","DBADEDBDBBBEBEEAEEADBAAECCC","01011101","991018011111100091109000111",555
"14484",54,2,4006,1214936,1,3526902,35,3,3,"M",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"14485",54,2,4006,1214936,1,3526902,35,3,3,"M",22,"A","A","B","C","D","D","C",68.4,69,75,68.2,"CDCBCEAD","BBCCAEADBBBEDDCAEEAABCBACCC","10011111","990108111111010091109110111",555
"14486",54,2,4006,1214936,1,3526902,35,3,3,"F",23,"A","A","D","H","E","E","B",55,53.2,75,59.1,"ABBBCEAD","EBADEDCDBBBEAEEBDDAECCADCBD","00111111","991018011111000190119101100",555
"14487",54,2,4006,1214936,1,3526902,35,3,3,"F",21,"A","B","B","C","C","A","C",48.5,44.7,50,45.5,"EDCBCEBD","DEADBDADEBBCCDEBCEBBDBAECBC","00011101","991008110110010191009000101",555
"14488",54,2,4006,1214936,1,3526902,35,3,3,"M",24,"E","F","C","B","B","E","E",34.8,27.5,50,22.7,"BCCCCEAB","CCCEABDDBCCBBDECDABABDECCDA","01001110","990008011000110090009000100",555
"14489",54,2,4006,1214936,1,3526902,35,3,3,"F",22,"A","D","B","B","D","D","B",41.9,44,0,50,"BDCCABCB","*CCCCDBDCABECDCDAEAACCDDCBC","00000000","990108010011010091109101101",555
"14490",54,2,4006,1214936,1,3526902,35,3,3,"M",21,"A","A","B","C","C","A","C",57.3,55.1,62.5,54.5,"CDBBCEBE","CBBDEDADBBBEEBDADCEAECEECCC","10111100","990018111111001090009100111",555
"14491",54,2,4006,1214936,1,3526902,35,3,3,"M",23,"A","A","D","A","B","C","B",41.7,43.8,37.5,40.9,"DEABCEDE","ACDEBDBBBABDDDBCDEDEAEBCCCC","00011100","990008001010010091019010111",555
"14492",54,2,4006,1214936,1,3526902,35,3,3,"M",23,"A","A","D","A","F","E","B",NA,NA,NA,NA,NA,NA,NA,NA,222
"14493",54,2,4006,1214936,1,3526902,35,3,3,"M",23,"A","A","B","E","C","D","B",53,51.8,37.5,54.5,"ACDBEBCD","DBEDEDABBDBECDDADEAEEBCECCB","01010001","990018101011011091119000110",555
"14494",54,2,4006,1214936,1,3526902,35,3,3,"M",21,"A","A","B","D","E","A","B",68,68.3,62.5,72.7,"BAABCEAD","EEEDEDADBCBECDDAAEAEACCDCCC","00011111","990018111011011091119101111",555
"14495",54,2,4006,1214936,1,3526902,35,3,3,"M",24,"A","A","D","A","F","D","C",46.9,47.7,25,45.5,"BDABEEDE","EBDDEEBBBBBEBDDADDAAEECCCEB","00010100","990018001111111090109000100",555
"14496",54,2,4006,1214936,1,3526902,35,3,3,"F",23,"A","D","D","A","D","A","D",53.5,54.3,25,63.6,"DEDDDEED","DBCCEDADBBBADDDBCECAACEECCA","00000101","990118111110011191009100110",555
"14497",54,2,4006,1214936,1,3526902,35,3,3,"M",21,"A","A","B","D","C","A","D",57.8,55.8,50,54.5,"ACCDCEAE","EBACCEADBDBEDDECEDDEACDECCB","01001110","991108111011010090019100110",555
"14498",54,2,4006,1214936,1,3526902,35,3,3,"F",22,"A","A","D","A","F","A","B",49.9,49,37.5,50,"AADDCEAE","ECBDEEADBBBECBDDACEEEABCCBE","00001110","990018111111001090019010100",555
"14499",54,2,4006,1214936,1,3526902,35,3,3,"F",22,"A","A","B","C","E","A","B",57.4,55.1,62.5,54.5,"DEABCEAD","ACBCBCBBBABEEEDABEAEACEECCC","00011111","990108001011001091119100111",555
"14500",54,2,4006,1214936,1,3526902,35,3,3,"M",22,"A","C","B","D","F","D","C",62.2,65.5,62.5,68.2,"BBBBCEBD","ABEDDDCDBBBEBDDBDECEACBBCBC","00111101","990008011111111191019110101",555
"14501",54,2,4006,1214936,1,3526902,35,3,3,"M",22,"A","A","B","C","F","A","E",59.3,66.6,62.5,72.7,"BCEBCEDD","CBACEDADBABCBEBADEAEABBDCCC","01011101","991118111010100091119011111",555
"14502",54,2,4006,1214936,1,3526902,35,3,3,"M",21,"A","A","B","D","E","E","D",48.2,43.2,50,45.5,"EDBBCEDE","DBDDBDADBBCEDEDDAEAAEADDCEB","00111100","990008111101001091109001100",555
"14503",54,2,4006,1214936,1,3526902,35,3,3,"M",22,"A","A","B","D","F","C","B",53.8,56,37.5,59.1,"EDCBEECD","EBCCADBEBABEBEDADEAEECBBCBC","00010101","990108001011101091119110101",555
"14504",54,2,4006,1214936,1,3526902,35,3,3,"M",23,"A","D","B","C","F","A","B",39.1,34.7,50,36.4,"ECEBCEBA","EBCADDDABCBEDDBACDACDEAECCC","01011100","990008001011010090109000111",555
"14505",54,2,4006,1214936,1,3526902,35,3,3,"M",22,"A","A","B","D","D","C","B",46.7,47.5,50,50,"DDCACEAD","BDEEDBCDBDBEDEBBDCAEACAECCC","00001111","990008011011000190119100111",555
"14506",54,2,4006,1214936,1,3526902,35,3,3,"M",24,"A","A","B","E","C","A","B",48.3,47,37.5,50,"CDBBACDB","EEACBDCABBBDEDDABACDBCCECCC","10110000","991108001110011090009100111",555
"14507",54,2,4006,1214936,1,3526902,35,3,3,"M",23,"A","A","B","E","F","A","B",40.5,33.7,50,36.4,"BCEBEBAD","EDCCBDADEBBECDBAAACADEACBCA","01010011","990108110111010090009000010",555
"14508",54,2,4006,1214936,1,3526902,35,3,3,"M",22,"A","A","B","D","F","E","C",72,74.2,62.5,77.3,"ACBBDEED","EBECEDADBBBEDEDBDEEEECDDCCC","01110101","990118111111001191019101111",555
"14509",54,2,4006,1214936,1,3526902,35,3,3,"M",22,"A","A","D","A","C","A","B",60.8,61.3,50,63.6,"BEDBCEAE","ACCEEDADBBBEBDABEACDEEDDCCC","00011110","990018111111110190009001111",555
"14510",54,2,4006,1214936,1,3526902,35,3,3,"M",22,"A","B","B","C","D","D","C",49.5,46.4,50,45.5,"DDABCEDD","EBEDDEADBACEEDDBCADEEEEECDC","00011101","990008111001011190019000101",555
"14511",54,2,4006,1214936,1,3526902,35,3,3,"M",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"14512",54,2,4006,1214936,1,3526902,35,3,3,"F",25,"A","A","B","D","B","D","C",44.7,40.2,50,45.5,"BCEBCEDB","CBEDEBABCCBEBDDEDACEECAACBB","01011100","990018100011111090019100100",555
"14513",54,2,4006,1214936,1,3526902,35,3,3,"M",22,"A","A","B","C","D","D","D",71.7,70.5,87.5,72.7,"CCBBBEAD","CBECBDDDBBBEADDCDEAEACBDCBC","11110111","990108011111011091119111101",555
"14514",54,2,4006,1214936,1,3526902,35,3,3,"M",25,"A","A","B","D","F","A","E",42.6,44.3,62.5,50,"DCCBCEAE","DBEEEDADBBCEDEDABEDADEBECBC","01011110","990018111101001091009010101",555
"14515",165,4,4006,1258875,1,3304557,33,3,4,"M",24,"A","D","B","C","F","A","C",46.2,36.9,75,36.4,"CDABCEAD","ABADADCDBEBDEDBBEDCAABCECBC","10011111","991008011010010190009000101",555
"14516",165,4,4006,1258875,1,3304557,33,3,4,"M",43,"A","A","B","D","D","D","B",44.8,32.9,87.5,36.4,"CCBECEAD","EDEABDEDBBCEBBEDDECAECCECBB","11101111","990008011101100091009100100",555
"14517",165,4,4006,1258875,1,3304557,33,3,4,"M",30,"A","A","B","F","D","E","C",52.7,50.3,62.5,54.5,"CEDBCEAB","DDADBEADBCBEDDCCDEABECDCCBC","10011110","991008111011010091109100101",555
"14518",165,4,4006,1258875,1,3304557,33,3,4,"M",24,"A","A","B","D","D","E","B",45.5,36.3,75,40.9,"DCEBCEAD","ECBDECADBCAEBACDDEECADDBCBC","01011111","990018111001100091009000101",555
"14519",165,4,4006,1258875,1,3304557,33,3,4,"M",26,"A","A","B","C","E","D","B",50.8,55.6,25,63.6,"BBDBBEBB","CCACADADBBBBDDDDBEAEDEBACBA","00010100","991108111110011091119010100",555
"14520",165,4,4006,1258875,1,3304557,33,3,4,"M",31,"A","A","D","A","E","E","A",59.2,58,50,68.2,"BCDBEEDD","BCACBDDDBBBDDEABDEAEACBACCC","01010101","991108011110000191119110111",555
"14521",165,4,4006,1258875,1,3304557,33,3,4,"M",27,"B","B","C","D","C","E","B",44.7,46.3,37.5,54.5,"BDABCAED","EBEDCDADBBBCDEDBDEEEDCBECBB","00011001","990008111110001191019110100",555
"14522",165,4,4006,1258875,1,3304557,33,3,4,"M",25,"A","A","D","A","D","E","B",72.5,69.3,87.5,72.7,"CABBCEAD","CDBCBDADBBBEDDBDBEADDCBDCCC","10111111","990108111111010091109111111",555
"14523",165,4,4006,1258875,1,3304557,33,3,4,"M",28,"A","A","B","E","D","E","C",38.8,32.4,50,36.4,"DCCECEAE","EBDDEDCCAABDBDDDDBCEDCAABAC","01001110","990018000010111090019100001",555
"14524",165,4,4006,1258875,1,3304557,33,3,4,"F",32,"A","A","C","B","C","E","C",45,42.5,62.5,50,"DCCBCEED","ECCCBDBDBCBDABEBBECEACBECBC","01011101","990108011010000191019110101",555
"14525",165,4,4006,1258875,1,3304557,33,3,4,"M",24,"A","D","B","B","C","E","E",34.9,33.9,37.5,36.4,"BCDCEEDD","CDECBDBDBABDDEACBEBEEECACEC","01000101","990108011010000091019000101",555
"14526",165,4,4006,1258875,1,3304557,33,3,4,"M",35,"A","A","B","C","D","A","C",44.2,36.3,62.5,40.9,"ECCBCEBD","EBECEDBDBACDAEBBDBADDBBECBC","01011101","990118011000000190109010101",555
"14527",165,4,4006,1258875,1,3304557,33,3,4,"M",31,"A","D","B","C","B","E","C",34.7,38.7,37.5,45.5,"BDABBEBD","CDDCEDAABCBCDEBCCEAEEBDACBC","00010101","990118101010000091119000101",555
"14528",165,4,4006,1258875,1,3304557,33,3,4,"M",29,"A","A","C","B","E","E","B",60.8,55,87.5,59.1,"CCBBEEAD","CBCDEDADBBBAEEDCAAAAECBBCCC","11110111","990018111110001090109110111",555
"14529",165,4,4006,1258875,1,3304557,33,3,4,"M",22,"A","A","B","C","C","A","B",39.9,40.4,12.5,45.5,"AEADBEBE","EDCDDEADBBBCDEDCDEECECBACBB","00000100","990008111110001091009110100",555
"14530",165,4,4006,1258875,1,3304557,33,3,4,"M",27,"A","A","B","C","D","A","C",43.1,47.5,50,50,"BEBBBEAE","EECCEEADBCCCBDDDDBCEDCAABAC","00110110","990118111000111090019100001",555
